question_id,category,question,status,error,query_strategy,llm_model,llm_provider,llm_base_url,paperclip_ranking,paperclip_source,paperclip_full_corpus,retrieval_limit,query_sent,expansion_terms,retrieved_count,retrieved_documents,retrieved_document_ids,gold_documents,gold_document_ids,first_relevant_rank,hit_at_1,hit_at_3,hit_at_5,hit_at_10,reciprocal_rank,matched_document,match_type,matched_identifier,paperclip_result_id
Q011,Pre-centrifugation delay and transport,What storage temperatures and delay durations have been evaluated for EDTA and citrate whole blood before plasma processing?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,What storage temperatures and delay durations have been evaluated for EDTA and citrate whole blood before plasma processing?,,10,"1: Effects of storage time and temperature on coagulation tests and factors in fresh plasma | 2: Sample Management: Stability of Plasma and Serum on Different Storage Conditions | 3: Assessment of the stability of 20 biochemical analytes in serum and whole blood samples after storage at nonstandard temperatures | 4: Global Stability of Plasma Proteomes for Mass Spectrometry-Based Analyses * | 5: Effects of preanalytical frozen storage time and temperature on screening coagulation tests and factors VIII and IX activity | 6: How Long can we Store Blood Samples: A Systematic Review and Meta-Analysis | 7: The holding temperature of blood during a delay to processing can affect serum and plasma protein measurements | 8: Effect of sample type, centrifugation and storage conditions on vitamin D concentration | 9: Storage stability of commonly used haematological parameters at 33 °C | 10: Influence of Blood Collection Methods and Long-Term Plasma Storage on Quorum-Sensing Peptide Stability",1: PMC3902390; doi:10.1038/srep03868 | 2: PMC7109503 | 3: PMC12769415; doi:10.1016/j.plabm.2025.e00514 | 4: PMC3433892; doi:10.1074/mcp.M111.014340 | 5: PMC5610264; doi:10.1038/s41598-017-11777-x | 6: PMC5652294; doi:10.1016/j.ebiom.2017.09.024 | 7: PMC7985364; doi:10.1038/s41598-021-85052-5 | 8: PMC3900071; doi:10.11613/BM.2013.039 | 9: PMC5898956; doi:10.11613/BM.2018.020901 | 10: PMC7346264; doi:10.1021/acsomega.0c01723,"Impact of sample processing delays on plasma markers of inflammation, chemotaxis, cell death, and blood coagulation",pmcid:PMC11527306,,0,0,0,0,0.0,,,,s_1fc96de1
Q012,Pre-centrifugation delay and transport,Which plasma markers stayed stable even when processing was delayed for up to 72 hours?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which plasma markers stayed stable even when processing was delayed for up to 72 hours?,,10,"1: Global Stability of Plasma Proteomes for Mass Spectrometry-Based Analyses * | 2: Impact of sample processing delays on plasma markers of inflammation, chemotaxis, cell death, and blood coagulation | 3: The holding temperature of blood during a delay to processing can affect serum and plasma protein measurements | 4: Assessing the Preanalytical Variability of Plasma and Cerebrospinal Fluid Processing and Its Effects on Inflammation-Related Protein Biomarkers | 5: The Effect of Pre-Analytical Variability on the Measurement of MRM-MS-Based Mid- to High-Abundance Plasma Protein Biomarkers and a Panel of Cytokines | 6: Multiple Reaction Monitoring-Mass Spectrometry Enables Robust Quantitation of Plasma Proteins Regardless of Whole Blood Processing Delays That May Occur in the Clinic | 7: In vitro Stability of Heat Shock Protein 27 in Serum and Plasma Under Different Pre-analytical Conditions: Implications for Large-Scale Clinical Studies | 8: Effect of Repeated Freezing and Thawing on Biomarker Stability in Plasma and Serum Samples | 9: Metabolic and lipidomic stability in EDTA plasma from hospitalized patients: impact of refrigerated storage time and additional freeze—thaw cycle | 10: Pre-analytical stability of the plasma proteomes based on the storage temperature",1: PMC3433892; doi:10.1074/mcp.M111.014340 | 2: PMC11527306; doi:10.1371/journal.pone.0311921 | 3: PMC7985364; doi:10.1038/s41598-021-85052-5 | 4: PMC8554621; doi:10.1016/j.mcpro.2021.100157 | 5: PMC3368926; doi:10.1371/journal.pone.0038290 | 6: PMC9062485; doi:10.1016/j.mcpro.2022.100212 | 7: PMC4855055; doi:10.3343/alm.2016.36.4.353 | 8: PMC4700770; doi:10.1016/j.phrp.2015.11.005 | 9: PMC13106266; doi:10.1007/s11306-026-02428-2 | 10: PMC3658880; doi:10.1186/1477-5956-11-10,"Impact of sample processing delays on plasma markers of inflammation, chemotaxis, cell death, and blood coagulation",pmcid:PMC11527306,2,0,1,1,1,0.5,"Impact of sample processing delays on plasma markers of inflammation, chemotaxis, cell death, and blood coagulation",pmcid,PMC11527306,s_f9b1d1a4
Q013,Storage temperature and duration,How much does storing serum at −20°C rather than −80°C affect metabolomic and proteomic biomarkers?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How much does storing serum at −20°C rather than −80°C affect metabolomic and proteomic biomarkers?,,10,"1: Effect of serum sample storage temperature on metabolomic and proteomic biomarkers | 2: Effects of Long-Term Storage at −80 °C on the Human Plasma Metabolome | 3: Pre-analytical stability of the plasma proteomes based on the storage temperature | 4: Pre-Analytical Sample Quality: Metabolite Ratios as an Intrinsic Marker for Prolonged Room Temperature Exposure of Serum Samples | 5: Short-Term Stability of Serum and Liver Extracts for Untargeted Metabolomics and Lipidomics | 6: Metabolic and lipidomic stability in EDTA plasma from hospitalized patients: impact of refrigerated storage time and additional freeze—thaw cycle | 7: A Systematic Evaluation of Blood Serum and Plasma Pre-Analytics for Metabolomics Cohort Studies | 8: Stability of targeted metabolite profiles of urine samples under different storage conditions | 9: Impact of Prolonged Blood Incubation and Extended Serum Storage at Room Temperature on the Human Serum Metabolome | 10: Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review",1: PMC8930974; doi:10.1038/s41598-022-08429-0 | 2: PMC6572224; doi:10.3390/metabo9050099 | 3: PMC3658880; doi:10.1186/1477-5956-11-10 | 4: PMC4379062; doi:10.1371/journal.pone.0121495 | 5: PMC10215277; doi:10.3390/antiox12050986 | 6: PMC13106266; doi:10.1007/s11306-026-02428-2 | 7: PMC5187835; doi:10.3390/ijms17122035 | 8: PMC5126183; doi:10.1007/s11306-016-1137-z | 9: PMC5875996; doi:10.3390/metabo8010006 | 10: PMC6724180; doi:10.3390/metabo9080156,Effect of serum sample storage temperature on metabolomic and proteomic biomarkers,pmcid:PMC8930974,1,1,1,1,1,1.0,Effect of serum sample storage temperature on metabolomic and proteomic biomarkers,pmcid,PMC8930974,s_95bfb4d9
Q014,Biospecimen quality control and SOPs,"Which serum metabolite ratio can indicate storage at −20°C instead of −80°C, and what cutoff should be used?",success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,"Which serum metabolite ratio can indicate storage at −20°C instead of −80°C, and what cutoff should be used?",,10,1: Pre-Analytical Sample Quality: Metabolite Ratios as an Intrinsic Marker for Prolonged Room Temperature Exposure of Serum Samples | 2: Effects of Long-Term Storage at −80 °C on the Human Plasma Metabolome | 3: Effect of serum sample storage temperature on metabolomic and proteomic biomarkers | 4: Impact of Prolonged Blood Incubation and Extended Serum Storage at Room Temperature on the Human Serum Metabolome | 5: Short-Term Stability of Serum and Liver Extracts for Untargeted Metabolomics and Lipidomics | 6: A Systematic Evaluation of Blood Serum and Plasma Pre-Analytics for Metabolomics Cohort Studies | 7: Metabolite Ratios as Quality Indicators for Pre-Analytical Variation in Serum and EDTA Plasma | 8: Pitfalls of onco-metabolomics: impact of sample integrity on metabolomic investigations in more than 4500 human serum samples from ten different cohorts | 9: Stability of targeted metabolite profiles of urine samples under different storage conditions | 10: Investigation of Storage Conditions and Quality Control Markers for Metabolites and Lipids in Human Feces,1: PMC4379062; doi:10.1371/journal.pone.0121495 | 2: PMC6572224; doi:10.3390/metabo9050099 | 3: PMC8930974; doi:10.1038/s41598-022-08429-0 | 4: PMC5875996; doi:10.3390/metabo8010006 | 5: PMC10215277; doi:10.3390/antiox12050986 | 6: PMC5187835; doi:10.3390/ijms17122035 | 7: PMC8465943; doi:10.3390/metabo11090638 | 8: PMC13076171; doi:10.3389/fmolb.2026.1765747 | 9: PMC5126183; doi:10.1007/s11306-016-1137-z | 10: PMC12942472; doi:10.3390/metabo16020113,Effect of serum sample storage temperature on metabolomic and proteomic biomarkers,pmcid:PMC8930974,3,0,1,1,1,0.333333,Effect of serum sample storage temperature on metabolomic and proteomic biomarkers,pmcid,PMC8930974,s_578a29bc
Q015,Freeze-thaw and frozen storage,"After one freeze-thaw cycle, did any changed serum biomarkers exceed their allowable analytical error limits?",success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,"After one freeze-thaw cycle, did any changed serum biomarkers exceed their allowable analytical error limits?",,10,"1: Impact of single freeze-thaw cycles on human serum proteins: Implications for mass spectrometry biomarker validation | 2: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 3: Impact of Single Freeze-Thaw Cycles on Serum Protein Stability: Implications for Clinical Biomarker Validation Using Mass Spectrometry | 4: Effect of Repeated Freezing and Thawing on Biomarker Stability in Plasma and Serum Samples | 5: The Effects of a Single Freeze-Thaw Cycle on Concentrations of Nutritional, Noncommunicable Disease, and Inflammatory Biomarkers in Serum Samples | 6: Effect of Repeated Freeze-Thaw on Serum Biomarkers Associated with Eye Disease | 7: In vitro Stability of Heat Shock Protein 27 in Serum and Plasma Under Different Pre-analytical Conditions: Implications for Large-Scale Clinical Studies | 8: Pre-Analytical Sample Quality: Metabolite Ratios as an Intrinsic Marker for Prolonged Room Temperature Exposure of Serum Samples | 9: Instability of Plasma and Serum Progastrin-Releasing Peptide During Repeated Freezing and Thawing | 10: Global Stability of Plasma Proteomes for Mass Spectrometry-Based Analyses *",1: PMC13206734; doi:10.1016/j.isci.2026.115934 | 2: PMC3900085; doi:10.11613/BM.2013.009 | 3: bio_6971918c74be; doi:10.1101/2025.04.09.647925 | 4: PMC4700770; doi:10.1016/j.phrp.2015.11.005 | 5: PMC8154350; doi:10.1055/s-0041-1726575 | 6: PMC6054774; doi:10.12659/MSM.908567 | 7: PMC4855055; doi:10.3343/alm.2016.36.4.353 | 8: PMC4379062; doi:10.1371/journal.pone.0121495 | 9: PMC5194227; doi:10.1016/j.phrp.2016.11.004 | 10: PMC3433892; doi:10.1074/mcp.M111.014340,"The Effects of a Single Freeze-Thaw Cycle on Concentrations of Nutritional, Noncommunicable Disease, and Inflammatory Biomarkers in Serum Samples",pmcid:PMC8154350,5,0,0,1,1,0.2,"The Effects of a Single Freeze-Thaw Cycle on Concentrations of Nutritional, Noncommunicable Disease, and Inflammatory Biomarkers in Serum Samples",pmcid,PMC8154350,s_f9b36bf3
Q016,Freeze-thaw and frozen storage,Which protein-related serum measurements stayed stable after one freeze-thaw cycle?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which protein-related serum measurements stayed stable after one freeze-thaw cycle?,,10,"1: Impact of Single Freeze-Thaw Cycles on Serum Protein Stability: Implications for Clinical Biomarker Validation Using Mass Spectrometry | 2: Impact of single freeze-thaw cycles on human serum proteins: Implications for mass spectrometry biomarker validation | 3: Effect of Repeated Freezing and Thawing on Biomarker Stability in Plasma and Serum Samples | 4: The Effects of a Single Freeze-Thaw Cycle on Concentrations of Nutritional, Noncommunicable Disease, and Inflammatory Biomarkers in Serum Samples | 5: Global Stability of Plasma Proteomes for Mass Spectrometry-Based Analyses * | 6: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 7: Effects of in vitro hemolysis and repeated freeze-thaw cycles in protein abundance quantification using the SomaScan and Olink assays | 8: In vitro Stability of Heat Shock Protein 27 in Serum and Plasma Under Different Pre-analytical Conditions: Implications for Large-Scale Clinical Studies | 9: Effects of Multiple Freeze/Thaw Cycles on Measurements of Potential Novel Biomarkers Associated With Adverse Pregnancy Outcomes | 10: Effects of Long-Term Storage Time and Original Sampling Month on Biobank Plasma Protein Concentrations",1: bio_6971918c74be; doi:10.1101/2025.04.09.647925 | 2: PMC13206734; doi:10.1016/j.isci.2026.115934 | 3: PMC4700770; doi:10.1016/j.phrp.2015.11.005 | 4: PMC8154350; doi:10.1055/s-0041-1726575 | 5: PMC3433892; doi:10.1074/mcp.M111.014340 | 6: PMC3900085; doi:10.11613/BM.2013.009 | 7: bio_4fb1a15f7299; doi:10.1101/2024.09.21.613295 | 8: PMC4855055; doi:10.3343/alm.2016.36.4.353 | 9: PMC5720390 | 10: PMC5078583; doi:10.1016/j.ebiom.2016.08.038,"The Effects of a Single Freeze-Thaw Cycle on Concentrations of Nutritional, Noncommunicable Disease, and Inflammatory Biomarkers in Serum Samples",pmcid:PMC8154350,4,0,0,1,1,0.25,"The Effects of a Single Freeze-Thaw Cycle on Concentrations of Nutritional, Noncommunicable Disease, and Inflammatory Biomarkers in Serum Samples",pmcid,PMC8154350,s_14cbda8e
Q017,Storage temperature and duration,Are targeted urine metabolite profiles stable for 24 hours at 4°C or −20°C before transfer to −80°C storage?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Are targeted urine metabolite profiles stable for 24 hours at 4°C or −20°C before transfer to −80°C storage?,,10,"1: Stability of targeted metabolite profiles of urine samples under different storage conditions | 2: Influence of Storage Conditions and Preservatives on Metabolite Fingerprints in Urine | 3: Impact of collection conditions on the metabolite content of human urine samples as analyzed by liquid chromatography coupled to mass spectrometry and nuclear magnetic resonance spectroscopy | 4: Urinary Metabolomic Profile is Minimally Impacted by Common Storage Conditions and Additives | 5: Effects of Long-Term Storage at −80 °C on the Human Plasma Metabolome | 6: Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review | 7: Short-Term Stability of Serum and Liver Extracts for Untargeted Metabolomics and Lipidomics | 8: Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens | 9: Influence of Freezing and Storage Procedure on Human Urine Samples in NMR-Based Metabolomics | 10: Isolated Effects of Plasma Freezing versus Thawing on Metabolite Stability",1: PMC5126183; doi:10.1007/s11306-016-1137-z | 2: PMC6836253; doi:10.3390/metabo9100203 | 3: PMC4559108; doi:10.1007/s11306-014-0764-5 | 4: PMC12064589; doi:10.1007/s00192-025-06069-2 | 5: PMC6572224; doi:10.3390/metabo9050099 | 6: PMC6724180; doi:10.3390/metabo9080156 | 7: PMC10215277; doi:10.3390/antiox12050986 | 8: med_f7a5c3346ef0; doi:10.1101/2024.01.24.24301735 | 9: PMC3901271; doi:10.3390/metabo3020243 | 10: PMC9693613; doi:10.3390/metabo12111098,Stability of targeted metabolite profiles of urine samples under different storage conditions,pmcid:PMC5126183,1,1,1,1,1,1.0,Stability of targeted metabolite profiles of urine samples under different storage conditions,pmcid,PMC5126183,s_7b260a58
Q018,Freeze-thaw and frozen storage,What repeated sample-handling practice should I avoid when preparing urine samples for metabolomics?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,What repeated sample-handling practice should I avoid when preparing urine samples for metabolomics?,,10,"1: Influence of Freezing and Storage Procedure on Human Urine Samples in NMR-Based Metabolomics | 2: Recommendations and Best Practices for Standardizing the Pre-Analytical Processing of Blood and Urine Samples in Metabolomics | 3: Impact of collection conditions on the metabolite content of human urine samples as analyzed by liquid chromatography coupled to mass spectrometry and nuclear magnetic resonance spectroscopy | 4: Influence of Storage Conditions and Preservatives on Metabolite Fingerprints in Urine | 5: Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens | 6: Systematic re-evaluation of the long-used standard protocol of urease-dependent metabolome sample preparation | 7: Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review | 8: Standardizing the experimental conditions for using urine in NMR-based metabolomic studies with a particular focus on diagnostic studies: a review | 9: Protocol for a low-volume, direct analysis urine preparation procedure for non-targeted GC-MS metabolomics | 10: Optimising a urinary extraction method for non-targeted GC–MS metabolomics",1: PMC3901271; doi:10.3390/metabo3020243 | 2: PMC7344701; doi:10.3390/metabo10060229 | 3: PMC4559108; doi:10.1007/s11306-014-0764-5 | 4: PMC6836253; doi:10.3390/metabo9100203 | 5: med_f7a5c3346ef0; doi:10.1101/2024.01.24.24301735 | 6: PMC7077817; doi:10.1371/journal.pone.0230072 | 7: PMC6724180; doi:10.3390/metabo9080156 | 8: PMC4475544; doi:10.1007/s11306-014-0746-7 | 9: PMC11609456; doi:10.1016/j.xpro.2024.103449 | 10: PMC10579216; doi:10.1038/s41598-023-44690-7,Stability of targeted metabolite profiles of urine samples under different storage conditions | Mass spectrometric based approaches in urine metabolomics and biomarker discovery,pmcid:PMC5126183 | pmid:25881008; doi:10.1002/mas.21455,,0,0,0,0,0.0,,,,s_0565160f
Q019,"Specimen, tube, and processing effects",Which blood collection tube should I avoid for measuring circulating microRNAs?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which blood collection tube should I avoid for measuring circulating microRNAs?,,10,"1: Study of the preanalytical variables affecting the measurement of clinically relevant free-circulating microRNAs: focus on sample matrix, platelet depletion, and storage conditions | 2: The Impact of the Anticoagulant Type in Blood Collection Tubes on Circulating Extracellular Plasma MicroRNA Profiles Revealed by Small RNA Sequencing | 3: Stability of Circulating Blood-Based MicroRNAs – Pre-Analytic Methodological Considerations | 4: Towards Clinical Applications of Blood-Borne miRNA Signatures: The Influence of the Anticoagulant EDTA on miRNA Abundance | 5: The Influence of Pre-Analytical Factors on the Analysis of Circulating MicroRNA | 6: The Impact of Tube Type, Centrifugation Conditions, and Hemolysis on Plasma Circulating MicroRNAs | 7: Evaluation of Storage Tubes for Combined Analysis of Circulating Nucleic Acids in Liquid Biopsies | 8: Centrifugation: an important pre-analytic procedure that influences plasma microRNA quantification during blood processing | 9: Choice of blood collection methods influences extracellular vesicles counts and miRNA profiling | 10: Optimized Collection Protocol for Plasma MicroRNA Measurement in Patients with Cardiovascular Disease",1: PMC6904965; doi:10.11613/BM.2020.010703 | 2: PMC9499385; doi:10.3390/ijms231810340 | 3: PMC5289450; doi:10.1371/journal.pone.0167969 | 4: PMC4658123; doi:10.1371/journal.pone.0143321 | 5: PMC6225341; doi:10.2174/2211536607666180709143335 | 6: PMC11545111; doi:10.3390/diagnostics14212369 | 7: PMC6387045; doi:10.3390/ijms20030704 | 8: PMC3870851; doi:10.5732/cjc.012.10271 | 9: PMC11494683; doi:10.1002/jex2.70008 | 10: PMC5048034; doi:10.1155/2016/2901938,Stability of Circulating Blood-Based MicroRNAs – Pre-Analytic Methodological Considerations,pmcid:PMC5289450,3,0,1,1,1,0.333333,Stability of Circulating Blood-Based MicroRNAs – Pre-Analytic Methodological Considerations,pmcid,PMC5289450,s_15e2899e
Q020,Freeze-thaw and frozen storage,How did four repeated freeze-thaw cycles affect circulating microRNA concentrations in plasma and serum?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How did four repeated freeze-thaw cycles affect circulating microRNA concentrations in plasma and serum?,,10,"1: Impact of long-term storage and freeze-thawing on eight circulating microRNAs in plasma samples | 2: Stability of Circulating Blood-Based MicroRNAs – Pre-Analytic Methodological Considerations | 3: Stability of microRNAs in serum and plasma reveal promise as a circulating biomarker | 4: Improved Detection of Circulating miRNAs in Serum and Plasma Following Rapid Heat/Freeze Cycling | 5: miRNAs in platelet-poor blood plasma and purified RNA are highly stable: a confirmatory study | 6: Study of the preanalytical variables affecting the measurement of clinically relevant free-circulating microRNAs: focus on sample matrix, platelet depletion, and storage conditions | 7: Platelets confound the measurement of extracellular miRNA in archived plasma | 8: miRNA Stability in Frozen Plasma Samples | 9: The Influence of Pre-Analytical Factors on the Analysis of Circulating MicroRNA | 10: Quantification of microRNA levels in plasma – Impact of preanalytical and analytical conditions",1: PMC6959605; doi:10.1371/journal.pone.0227648 | 2: PMC5289450; doi:10.1371/journal.pone.0167969 | 3: PMC12414832; doi:10.1016/j.ncrna.2025.08.001 | 4: PMC6198569; doi:10.2174/2211536607666180416152112 | 5: PMC5936026; doi:10.1186/s13104-018-3378-6 | 6: PMC6904965; doi:10.11613/BM.2020.010703 | 7: PMC5020735; doi:10.1038/srep32651 | 8: PMC6331950; doi:10.3390/molecules201019030 | 9: PMC6225341; doi:10.2174/2211536607666180709143335 | 10: PMC6053236; doi:10.1371/journal.pone.0201069,Stability of Circulating Blood-Based MicroRNAs – Pre-Analytic Methodological Considerations,pmcid:PMC5289450,2,0,1,1,1,0.5,Stability of Circulating Blood-Based MicroRNAs – Pre-Analytic Methodological Considerations,pmcid,PMC5289450,s_44d86cce
Q021,Storage temperature and duration,How long can CSF samples be kept at 5–8°C without substantially affecting small-molecule metabolites?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How long can CSF samples be kept at 5–8°C without substantially affecting small-molecule metabolites?,,10,1: Assessing the Pre-Analytical Stability of Small-Molecule Metabolites in Cerebrospinal Fluid Using Direct-Infusion Metabolomics | 2: Strategies to assess and optimize stability of endogenous amines during cerebrospinal fluid sampling | 3: Pursuing Experimental Reproducibility: An Efficient Protocol for the Preparation of Cerebrospinal Fluid Samples for NMR-Based Metabolomics and Analysis of Sample Degradation | 4: Decoding Cerebrospinal Fluid: Integrative Metabolomics Across Multiple Platforms | 5: Effects of Long-Term Storage at −80 °C on the Human Plasma Metabolome | 6: Multi-platform characterization of the human cerebrospinal fluid metabolome: a comprehensive and quantitative update | 7: Stability of Metabolomic Content during Sample Preparation: Blood and Brain Tissues | 8: Influence of Freezing and Storage Procedure on Human Urine Samples in NMR-Based Metabolomics | 9: Influence of Storage Conditions and Preservatives on Metabolite Fingerprints in Urine | 10: Ethanol contamination of cerebrospinal fluid during standardized sampling and its effect on 1 H-NMR metabolomics,1: PMC6835587; doi:10.3390/metabo9100236 | 2: PMC5838118; doi:10.1007/s11306-018-1333-0 | 3: PMC7345835; doi:10.3390/metabo10060251 | 4: PMC12821578; doi:10.3390/mps9010008 | 5: PMC6572224; doi:10.3390/metabo9050099 | 6: PMC3446266; doi:10.1186/gm337 | 7: PMC9505456; doi:10.3390/metabo12090811 | 8: PMC3901271; doi:10.3390/metabo3020243 | 9: PMC6836253; doi:10.3390/metabo9100203 | 10: PMC4446525; doi:10.1007/s00216-015-8663-9,Assessing the Pre-Analytical Stability of Small-Molecule Metabolites in Cerebrospinal Fluid Using Direct-Infusion Metabolomics,pmcid:PMC6835587,1,1,1,1,1,1.0,Assessing the Pre-Analytical Stability of Small-Molecule Metabolites in Cerebrospinal Fluid Using Direct-Infusion Metabolomics,pmcid,PMC6835587,s_d1e48f4c
